name,brand,calories_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g,fiber_per_100g,water_per_100g,portion_name,portion_grams,source,external_id
Fresa rebanada,,4.9719,0.1032,1.1914,0.0469,0.3096,0,taza,1066,SMAE 2014,SMAE2014:FRUTAS:49
Fresas congeladas con azucar,,78.125,0.4688,20.9375,0.1563,1.875,0,taza,256,SMAE 2014,SMAE2014:FRUTAS:50
Fresas congeladas sin azúcar,,35.1351,0.4505,9.0991,0.0901,2.0721,0,taza,222,SMAE 2014,SMAE2014:FRUTAS:51
Frijol germinado cocido,,78.2258,7.0968,15,0.8065,8.629,0,taza,124,SMAE 2014,SMAE2014:LEGUMINOSAS:11
Frijol germinado crudo,,67.3077,6.1538,13.0769,0.7051,0,0,taza,104,SMAE 2014,SMAE2014:LEGUMINOSAS:12
Frijol molido,,131.5068,8.7671,23.5616,0.5479,8.6301,0,taza,219,SMAE 2014,SMAE2014:LEGUMINOSAS:13
Frijol promedio cocido,,132.5581,8.8372,23.7209,0.5814,8.7209,0,taza,172,SMAE 2014,SMAE2014:LEGUMINOSAS:14
Frijol promedio crudo,,340,21.7143,62.2857,1.4286,15.1429,0,,,SMAE 2014,SMAE2014:LEGUMINOSAS:15
Frijoles cocidos,,118.75,0,16.6667,2.9167,0,0,taza,160,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:6
Frijoles con chorizo,,170.4545,0,18.1818,3.1818,0,0,taza,220,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:11
Frijoles con cilantro,,118.75,0,16.6667,2.9167,0,0,taza,160,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:8
Frijoles con epazote,,118.75,0,16.6667,2.9167,0,0,taza,160,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:9
Frijoles con tocino,,170.4545,0,18.1818,3.1818,0,0,taza,220,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:12
Frijoles de la olla,,118.75,0,16.6667,2.9167,0,0,taza,160,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:7
Frijoles enteros enlatados,,84.375,5.2344,14.5313,0.625,5.3125,0,taza,256,SMAE 2014,SMAE2014:LEGUMINOSAS:16
Frijoles puercos,,109.1667,0,10.6667,3.8333,0,0,tazón,300,SMAE 2014,SMAE2014:PLATILLOS_PLATOS_FUERTES:99
Frijoles refritos,,170.4545,0,18.1818,3.1818,0,0,taza,220,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:10
Frijoles refritos,,170.4545,0,18.1818,7.7273,0,0,taza,220,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:13
"Frijoles refritos, caseros o enlatados",,126.6667,5.4667,15.0667,5.4667,9.4667,0,taza,225,SMAE 2014,SMAE2014:LEGUMINOSAS:17
Fritos,,550,8,48,36,8,0,,,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:59
Frituras de maíz con chile y limón,,442.1053,4.2105,43.6842,27.8947,0,0,bolsa,57,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:60
Frituras de maíz con limón y sal,,442.1053,4.2105,43.6842,27.8947,0,0,bolsa,57,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:61
Fruitcake,,325,2.8125,62.1875,9.0625,3.75,0,rebanada,96,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:62
Fruitcake,,325,3,61.5,9,3.5,0,rebanada,40,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:125
Fruta con yogur,,84.375,0,13.125,2.5,0,0,taza,160,SMAE 2014,SMAE2014:PLATILLOS_DE_DESAYUNO:7
Fruta cristalizada,,300,3.3333,73.3333,0.6667,0,0,,,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:46
Fruta de la pasión,,96.5517,2.2414,23.2759,0.6897,10.3448,0,pieza,19.33,SMAE 2014,SMAE2014:FRUTAS:52
Fruta en almibar,,83.3333,0,20.8333,0,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_POSTRES:6
Fruta picada,,42.1429,0.5,10.5,0.2143,1,0,taza,140,SMAE 2014,SMAE2014:FRUTAS:53
Frutas con crema o al horno con mantequilla,,104.1667,0,16.6667,4.1667,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_POSTRES:9
Fruto del pan,,81.0811,1.3514,20.1351,0.5405,1.7568,0,,,SMAE 2014,SMAE2014:FRUTAS:54
Fusili cocido,,123.913,5.4348,26.7391,0.4348,4.5652,0,taza,138,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:126
Fusili crudo,,350,14.5,75,1.5,0.5,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:127
Gajos de mandarina,,53.3333,0.8571,13.3333,0.2857,1.8095,0,taza,105,SMAE 2014,SMAE2014:FRUTAS:55
Gajos de naranja,,47.3333,0.9333,11.8,0.1333,2.4,0,taza,150,SMAE 2014,SMAE2014:FRUTAS:56
Gajos de toronja,,33.3333,0.5333,8.4,0.1333,1.1333,0,taza,150,SMAE 2014,SMAE2014:FRUTAS:57
Galleta barras de higo,,350,3.75,70.625,7.5,4.375,0,pieza,16,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:128
Galleta de animalitos,,453.3333,7.3333,75.3333,14,1.3333,0,pieza,2.5,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:129
Galleta de avena,,450,6.1111,68.8889,18.3333,2.7778,0,pieza,18,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:65
Galleta de avena con pasas,,440,4,60,20,0,0,pieza,12.5,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:66
Galleta de avena pasas,,406.6667,8.6667,63.3333,13.3333,8.6667,0,galletas,10,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:138
Galleta de avena y manzana,,450,3.75,73.3333,14.5833,0,0,pieza,24,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:67
Galleta de chocolate con relleno cremoso,,460.8696,5.6522,71.7391,20,3.0435,0,pieza,9.2,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:68
Galleta de chocolate con relleno cremoso baja en grasa,,440.7407,5.9259,76.2963,13.3333,2.963,0,pieza,9,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:69
Galleta de crema de cacahuate,,469.5652,9.1304,57.3913,23.0435,2.1739,0,pieza,15.33,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:70
Galleta de malvavisco con chocolate,,423.0769,3.8462,67.6923,16.9231,2.3077,0,pieza,13,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:71
Galleta de manzana,,333.3333,3.3333,80,0,3.3333,0,pieza,15,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:130
Galleta de nuez,,478.2609,6.5217,68.6957,19.5652,8.2609,0,pieza,15.33,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:72
Galleta dulce,,400,6.875,66.875,10.625,4.375,0,pieza,8,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:131
Galleta dulce sin relleno,,400,9.375,66.875,10.625,4.375,0,pieza,8,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:132
Galleta integral,,475,8.5,69.5,18,5.5,0,pieza,5,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:73
Galleta integral con miel,,458.3333,7.9167,75.8333,13.3333,2.5,0,pieza,6,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:74
Galleta integral de miel,,458.3333,7.9167,75.8333,13.3333,2.5,0,pieza,6,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:75
Galleta integral de trigo,,403.5714,8.5714,68.2143,13.9286,5.7143,0,pieza,7,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:76
Galleta integral molida,,475,8.75,69.1667,17.9167,5.8333,0,cucharada,6,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:77
Galleta maría,,363.1579,6.8421,72.6316,6.8421,0.5263,0,pieza,3.8,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:133
Galleta O´reo,,477.7778,5,67.7778,21.1111,2.2222,0,pieza,9,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:78
Galleta salada,,431.25,8.75,70,13.125,0,0,pieza,4,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:135
Galleta salada cremosa,,509.0909,6.3636,63.6364,25.4545,0,0,pieza,3.14,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:79
Galleta salada integral,,437.5,10,70,11.875,2.5,0,pieza,4,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:136
Galleta salada molida,,433.3333,8.6667,70,13.3333,0,0,cucharada,6,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:137
Galleta sandwich,,433.3333,3.8095,78.5714,10,3.8095,0,pieza,10.5,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:80
Galleta sandwich chocolate,,433.3333,3.8095,78.5714,10,3.8095,0,pieza,10.5,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:81
Galleta wafers,,500,3.8095,75.2381,21.4286,3.8095,0,pieza,3.5,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:83
Galletas con almendras,,538.0952,3.8095,60.9524,35.2381,0,0,pieza,14,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:84
Galletas con chispa de chocolate,,500,6.1905,65.7143,25.2381,3.3333,0,pieza,7,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:63
Galletas con chispas de chocolate,,500,6.25,65.625,25,0,0,pieza,32,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:85
Galletas con chispas de chocolate con mantequilla casera,,487.5,5.8333,58.3333,28.3333,0,0,pieza,16,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:87
Galletas cubierta de chocolate,,490.4762,5.7143,67.619,23.8095,3.3333,0,pieza,14,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:64
Galletas de maíz horneadas sin grasa (salmas),,355.5556,7.7778,72.2222,3.3333,7.7778,0,pieza,6,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:139
Galletas de manzana con pasas,,434.6154,5,66.1538,16.5385,2.3077,0,pieza,26,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:88
Galletas Marías,,363.1579,6.8421,72.6316,6.8421,0.5263,0,galleta,3.8,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:140
Galletas Marias azucaradas,,393.75,6.25,71.875,9.375,0.625,0,galleta,4,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:141
Galletas marias con cajeta,,325,0,58.3333,8.3333,0,0,pieza,30,SMAE 2014,SMAE2014:PLATILLOS_POSTRES:25
Galletas para sopa,,388.8889,6.6667,71.1111,10,0,0,pieza,1.29,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:134
Gallina,,218.5185,28.1481,0,0,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:51
Gallina joven cocida,,218.5185,28.1481,0,0,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:52
Gallinita de guinea con piel,,156,23.2,0,6.4,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:115
Gallinita de guinea sin piel,,108.5714,20.5714,0,2.5714,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:116
Gandul,,295,15,56.75,1.5,7.25,0,,,SMAE 2014,SMAE2014:LEGUMINOSAS:18
Gansito,,396,4.4,59.6,15.6,2.4,0,,,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:89
Ganso de crianza,,162.5,23.125,0,7.1875,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:53
Garbanzo cocido,,164.6341,8.9024,27.439,2.561,7.6829,0,taza,164,SMAE 2014,SMAE2014:LEGUMINOSAS:19
Garbanzo crudo,,362.8571,19.4286,60.5714,6.2857,17.4286,0,,,SMAE 2014,SMAE2014:LEGUMINOSAS:20
Garbanzo enlatado,,119.1667,5,22.6667,1.1667,4.4167,0,taza,240,SMAE 2014,SMAE2014:LEGUMINOSAS:21
Gatorade variedad de sabores,,23,0,5.8,0,0,0,ml,1,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:47
Gelatina,,62.7119,1.1864,14.2373,0,0,0,taza,177,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:48
Gelatina de dieta,,6.6667,1,0.6667,0,0,0,taza,240,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:108
Gelatina de guayaba,,58.3333,0,14.5833,0,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_POSTRES:16
Gelatina de leche con fresa,,120.8333,0,19.5833,3.3333,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_POSTRES:21
Gelatina de leche con fruta,,120.8333,0,19.5833,3.3333,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_POSTRES:19
Gelatina de mango,,58.3333,0,14.5833,0,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_POSTRES:17
Gelatina de naranja,,58.3333,0,14.5833,0,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_POSTRES:18
Gelatina de sabor en polvo,,380,8,91,0,0,0,,,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:49
Gelatina de yogur con mango,,120.8333,0,19.5833,3.3333,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_POSTRES:20
Gelatina en polvo para agua,,380,8,91,0,0,0,,,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:50
Gelatina en polvo para leche,,380,8,91,0,0,0,,,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:51
Gelatina preparada,,62.5,1.25,14.1667,0,0,0,cucharada,16,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:52
Gelatina sin azúcar preparada,,8.2645,0.8264,0,0,0,0,taza,121,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:109
Gelatinas de agua con fruta,,58.3333,0,14.5833,0,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_POSTRES:15
Gengibre,,66.6667,1.6667,15,1.6667,0,0,cucharadita,2,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:110
Gengibre en polvo,,300,6.6667,63.3333,6.6667,0,0,cucharada,6,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:111
Gengibre fresco,,70,2,15,1,0,0,cucharada,10,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:112
Germen de alfalfa cruda,,23.2323,4.0404,2.1212,4.0404,1.9192,0,taza,33,SMAE 2014,SMAE2014:VERDURAS:80
Germen de lenteja crudo,,105.2632,8.9474,22.6316,8.9474,0,0,taza,76,SMAE 2014,SMAE2014:VERDURAS:81
Germen de soya cocidpo,,80.6452,8.7097,6.7742,4.5161,0.9677,0,taza,93,SMAE 2014,SMAE2014:VERDURAS:82
Ginebra,,263.6364,0,0,0,0,0,ml,1,SMAE 2014,SMAE2014:BEBIDAS_ALCOHOLICAS:12
Giotilla,,50.7692,1.7692,10.6923,0.7692,1.5385,0,,,SMAE 2014,SMAE2014:FRUTAS:58
Gluten de trigo,,377.7778,41.6667,47.2222,1.6667,0,0,cucharada,6,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:142
Gomitas,,350,4.1667,85,0,0,0,pieza,3,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:53
Gorditas de requesón,,221.6667,0,21.3333,10,0,0,pieza,150,SMAE 2014,SMAE2014:PLATILLOS_PLATOS_FUERTES:64
Granada chica,,97.0149,2.2388,23.4328,0.7463,10.8955,0,pieza,33.5,SMAE 2014,SMAE2014:FRUTAS:59
Granada roja,,50.5747,1.0345,17.8161,0.3448,2.7586,0,pieza,87,SMAE 2014,SMAE2014:FRUTAS:60
Granola baja en grasa,,388.8889,8.3333,80,6.1111,6.1111,0,cucharada,6,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:143
Granola con almendras,,466.6667,11.9048,67.1429,16.6667,5.2381,0,cucharada,7,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:90
Granola con avena y miel,,457.1429,10.9524,65.2381,19.0476,6.6667,0,cucharada,7,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:91
"Granola con frura seca, baja en grasas",,383.3333,7.2222,80,4.4444,5.5556,0,cucharada,6,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:144
Granola con pasitas y dátiles,,438.0952,10,72.381,13.8095,6.1905,0,cucharada,7,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:92
Granola estándar,,461.9048,10.9524,67.1429,19.0476,5.2381,0,cucharada,7,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:93
Granola Thins Nature Valley,,470.5882,5.8824,64.7059,23.5294,5.8824,0,pieza,17,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:94
Granos de elote crudos,,85.7143,3.3333,19.0476,0.9524,2.8571,0,cuchara,10.5,SMAE 2014,SMAE2014:VERDURAS:83
Grasa de tocino,,880,0,0,100,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:98
Grasas animales,,880,0,0,100,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:99
Grasas vegetales para cocinar,,880,0,0,100,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:100
Grenetina sin sabor,,300,50,26.6667,0,0,0,sobre,12,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:113
Grosellas,,44,0.8667,10.2,0.6,4.2667,0,taza,150,SMAE 2014,SMAE2014:FRUTAS:61
Grosellas en almibar,,73.0159,0.6349,18.7302,0.1587,2.381,0,taza,252,SMAE 2014,SMAE2014:FRUTAS:62
Grosellas negras,,63.3929,1.4286,15.3571,0.4464,0,0,taza,112,SMAE 2014,SMAE2014:FRUTAS:63
Grosellas rojas o blancas,,56.25,1.4286,13.8393,0.1786,4.2857,0,taza,112,SMAE 2014,SMAE2014:FRUTAS:64
Guacamole,,164.2857,3.5714,9.6429,13.2143,0,0,cucharada,14,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:101
Guachinando crudo fileteado,,100,20.5714,0,1.4286,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:119
Guachinango,,100,20.2778,0,1.3889,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:117
Guachinango cocido,,128.5714,26.4286,0,1.7857,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:118
Guajolote,,158.3333,20.2778,0,7.7778,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:54
Guanábana,,37.8151,0.4202,6.5126,1.5966,3.7815,0,pieza chica,238,SMAE 2014,SMAE2014:FRUTAS:65
Guayaba,,50.8065,0.8065,11.9355,0.5645,5.6452,0,pieza,41.33,SMAE 2014,SMAE2014:FRUTAS:66
Guayaba rosa,,67.5325,2.5974,14.2857,0.9091,5.3247,0,pieza,77,SMAE 2014,SMAE2014:FRUTAS:67
Guayabas en almibar,,83.3333,0,20.8333,0,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_POSTRES:10
Gurrubata cruda,,100,17.8049,0,3.1707,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:120
Gusanos de maguey,,200,16.5714,0,13.7143,0,0,,,SMAE 2014,SMAE2014:A_O_A_MODERADOS_EN_GRASA:20
Haba seca cocida,,110.5882,7.6471,19.6471,0.3529,5.4118,0,taza,170,SMAE 2014,SMAE2014:LEGUMINOSAS:22
Haba seca cruda,,336.8421,25.7895,57.6316,1.5789,24.7368,0,taza,152,SMAE 2014,SMAE2014:LEGUMINOSAS:23
Haba verde,,71.875,5.625,11.5625,0.625,4.0625,0,pieza,8,SMAE 2014,SMAE2014:VERDURAS:84
Habaneras Bran Arándanos Ciruela,,322.8571,7.7143,45.7143,12.2857,8.5714,0,,,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:95
Habaneras Bran trigo entero,,400,9.4444,61.1111,13.3333,8.8889,0,galleta,4.5,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:145
habaneras Clásicas,,416.6667,10,72.7778,9.4444,3.3333,0,galleta,4.5,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:146
Habaneras integrales,,383.3333,10.5556,66.1111,8.8889,8.3333,0,galleta,4.5,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:147
Halibut cocido,,140.7407,26.6667,0,2.963,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:121
Halls nite,,387.5,1.25,95,0,0,0,pieza,16,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:54
Harina,,365,10.5,76.5,1,2.5,0,cucharada,8,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:148
Harina blanca,,365,10.5,76.5,1,2.5,0,cucharada,8,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:149
Harina blanca refinada,,365,10.5,76.5,1,2.5,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:150
Harina de ajonjolí,,530.7692,30.7692,26.9231,37.6923,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:145
Harina de ajonjolí,,530.7692,30.7692,26.9231,37.6923,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:42
Harina de alforfón,,335,12.5,70.5,3,10,0,cucharada,8,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:151
Harina de algodón baja en grado,,331.25,49.6875,35.9375,1.25,0,0,cucharada,8,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:96
Harina de almendras,,600,20,22.7273,51.8182,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:146
Harina de almendras,,600,20,22.7273,51.8182,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:43
Harina de amaranto,,357.8947,14.2105,62.6316,5.2632,6.8421,0,cucharada,9.5,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:152
Harina de arroz,,360,7,75.5,3,4.5,0,cucharada,10,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:153
Harina de arroz refinada,,375,6,81.5,1.5,2.5,0,cucharada,10,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:154
harina de cacahuate,,328.125,52.1875,34.6875,0.625,15.9375,0,cucharada,8,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:97
Harina de cacahuate,,433.3333,34,32,22,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:147
Harina de cacahuate,,433.3333,34,32,22,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:44
Harina de cebada,,344.4444,12.2222,60.5556,1.6667,12.2222,0,cucharada,9,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:155
Harina de centeno,,350,11.6667,75.5556,1.6667,1.1111,0,cucharada,9,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:156
Harina de centeno integral,,325,14,69,2.5,22.5,0,cucharada,8,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:157
Harina de frijol,,333.3333,22.4242,58.7879,2.1212,4.5455,0,cucharada,11,SMAE 2014,SMAE2014:LEGUMINOSAS:24
Harina de garbanzo,,354.5455,20,56.6667,6.6667,4.5455,0,cucharada,11,SMAE 2014,SMAE2014:LEGUMINOSAS:25
Harina de girasol parcialmente desgrasada,,328.125,48.125,35.9375,1.5625,5.3125,0,cucharada,8,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:98
Harina de haba,,345.4545,27.5758,57.8788,1.8182,1.8182,0,cucharada,11,SMAE 2014,SMAE2014:LEGUMINOSAS:26
Harina de lenteja,,327.2727,24.5455,56.0606,1.5152,3.9394,0,cucharada,11,SMAE 2014,SMAE2014:LEGUMINOSAS:27
Harina de maíz,,361.1111,9.4444,75.5556,3.8889,9.4444,0,cucharada,7.2,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:158
Harina de maíz nixtamalizada,,361.1111,9.4444,75.5556,3.8889,9.4444,0,cucharada,7.2,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:159
Harina de maíz para atole,,400,8,78.6667,5.3333,1.3333,0,cucharada,7.5,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:160
Harina de maíz para tamales,,442.8571,10,90.7143,5,0.7143,0,cucharada,7,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:161
Harina de papa,,347.3684,7.8947,78.9474,0.5263,5.7895,0,cucharada,9.5,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:162
Harina de sésamo baja en grasa,,334.375,50,35.625,1.875,0,0,cucharada,8,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:99
Harina de soya,,432,37.2,31.2,20.4,9.6,0,cucharada,6.25,SMAE 2014,SMAE2014:LEGUMINOSAS:28
Harina de soya baja en grasa,,375,45.3125,35,8.75,15.9375,0,cucharada,8,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:100
Harina de soya baja en grasa,,364,48.8,30,8.8,9.6,0,cucharada,6.25,SMAE 2014,SMAE2014:LEGUMINOSAS:29
Harina de soya desgrasada,,331.25,46.875,38.4375,1.25,17.5,0,cucharada,8,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:101
Harina de soya fill fat,,437.5,34.5833,35.4167,20.4167,9.5833,0,cucharada,8,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:102
Harina de soya sin grasa,,368.1818,50.9091,35.9091,6.8182,9.5455,0,cucharada,5.5,SMAE 2014,SMAE2014:LEGUMINOSAS:30
Harina de trigo,,355,10,74.5,1,2.5,0,cucharada,8,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:163
Harina de trigo integral,,336.8421,13.6842,71.5789,1.5789,12.1053,0,cucharada,7.6,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:164
Harina de trigo para panificación,,364.7059,12.3529,72.9412,1.7647,2.3529,0,cucharada,8.5,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:165
Harina de trigo para pasteleria,,364.7059,8.2353,78.2353,0.5882,1.7647,0,cucharada,6.8,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:166
Harina integral,,336.8421,13.6842,71.5789,1.5789,12.1053,0,cucharada,7.6,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:167
Harina integral de centeno,,325,14,69,2.5,22.5,0,cucharada,8,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:168
Harina integral de trigo,,336.8421,13.6842,71.5789,1.5789,12.1053,0,cucharada,7.6,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:169
Harina nixtamalizada,,372.2222,7.2222,76.6667,4.4444,9.4444,0,cucharada,7.2,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:170
Harina para brownies,,461.5385,5.3846,69.2308,17.6923,0,0,cucharada,8.67,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:171
Harina para brownies baja en grasa,,338.8889,5,70,6.6667,2.7778,0,cucharada,9,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:172
Harina para hot cakes,,338.8889,9.4444,73.8889,1.1111,2.7778,0,cucharada,9,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:173
Harina para reposteria,,375,10.625,78.75,1.25,0.625,0,cucharada,8,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:174
