name,brand,calories_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g,fiber_per_100g,water_per_100g,portion_name,portion_grams,source,external_id
Frijol Harina,,346,25.5,59.06,2.11,4.73,7.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2743
Frijol Harina,,323,20.6,58.4,1.7,5.9,7.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2744
"Frijol Harina, Semilla Endurecido",,343,17.9,62.4,3.2,3.7,8.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2745
"Frijol Harina, Semilla Fresca",,335,22,58,2.7,4,9.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2746
Frijol Mexicano,,341,20.2,62.91,1.77,5.32,4.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2749
Frijol Molido,,320,17.9,60,1.6,4.5,9.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2750
"Frijol Mongo, Aislado De Proteína Entero",,323,57.3,27.7,1.4,3.1,7.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2751
"Frijol Mongo, Aislado De Proteína Germinado",,324,58.4,28,0.9,3.2,6.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2752
"Frijol Mongo, Entero",,339,22.1,61.18,1.6,4.93,6.99,,,INCMNSZ/CONABIO 2019 (fibra bruta),2753
Frijol Negro,,311,20.9,54.01,2.29,4.5,14.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2755
Frijol Negro,,320,23.7,55.44,1.47,4.39,10,,,INCMNSZ/CONABIO 2019 (fibra bruta),2756
Frijol Negro (0 Días De Germinado),,354,19.7,58.2,5.8,3.4,10,,,INCMNSZ/CONABIO 2019 (fibra bruta),2760
Frijol Negro (3 Días De Germinado),,358,20.7,56.8,6.6,3.3,10,,,INCMNSZ/CONABIO 2019 (fibra bruta),2761
Frijol Negro (6 Días De Germinado),,358,21.3,55.7,6.9,3.6,10,,,INCMNSZ/CONABIO 2019 (fibra bruta),2762
Frijol Negro (9 Días De Germinado),,364,23,52.9,8.2,3.4,10,,,INCMNSZ/CONABIO 2019 (fibra bruta),2763
Frijol Negro Deshidratado,,406.95,21.58,62.34,0.87,18.02,6.7,,,INCMNSZ/CONABIO 2019,2767
"Frijol Negro, Harina",,331,20.6,60.6,1.5,3.5,6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2771
"Frijol Negro, Puré",,105,8.6,13.4,2.5,0.2,73.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2772
Frijol Nuevo,,106,12.4,20.8,0.24,3.36,60.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3753
Frijol Ojo De Liebre,,325,17.5,62.01,1.48,5.31,8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2773
Frijol Parraleño,,344,23.6,61.02,1.72,4.41,4.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2775
"Frijol Peruano, Cocido Y Deshidratado",,346,22.8,60.99,2.23,3.4,4.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2777
"Frijol Pinto, Harina (Cocido)",,334,20.1,62.1,1.4,3.7,6.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2779
"Frijol Pinto, Harina (Crudo)",,340,20.3,63.1,1.5,3.1,8.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2780
"Frijol Pinto, Harina (Frito)",,380,17.9,55.1,11.2,3.1,5.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2781
"Frijol Refrito, Enlatado",,128,6.1,18.3,3.9,2.3,67.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2787
"Frijol Refrito, Enlatado",,117,6,17,3.2,1.2,71.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2788
Frijol Rosita,,342,22.9,61.44,1.55,4.51,3.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2789
Frijol Sopa Condensada,,116,5.8,13.9,4.7,0,72.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2790
Frijol Xinacalteca,,327,24.2,57.35,1.2,4.95,7.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2791
Gandul Harina Cocida Descascarillada,,319,18.72,56.88,2.73,1.81,16.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2792
Gandul Harina Cocida Integral,,306,17.34,55.35,2.45,7.6,13.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2793
Gandul Harina Cruda Descascarillada,,275,19.41,59.9,2.85,1.54,12.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2794
Gandul Harina Cruda Integral,,314,17.56,58.75,1.74,7.37,10.57,,,INCMNSZ/CONABIO 2019 (fibra bruta),2795
Garbanzo Enchilado,,430.4,16.9,52,17.2,2.4,5.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2801
Garbanzo Enlatado,,112,5.5,19.2,1.8,3,69,,,INCMNSZ/CONABIO 2019 (fibra bruta),2802
Garbanzo Harina,,357,20.1,57.06,6.6,2.54,9.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2806
Gelatina Confetti,,81.8,4.1,15.9,0.2,0,79.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),190
Gelatina Fresa,,352,7,90.9,0.3,0.1,0.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),192
Gelatina Fresa,,376,0.6,97.2,0.7,0.1,0.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),193
Gelatina Fresa,,364,3.2,94.2,0.7,0.1,0.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),194
Gelatina Mezcla Deshidratada Para Preparar,,366,9.9,87.4,0,0,1,,,INCMNSZ/CONABIO 2019 (fibra bruta),197
Gelatina Mezcla Deshidratada Para Preparar,,368,12.4,85.7,0,0,1.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),198
Gelatina Mezcla Deshidratada Para Preparar,,365,9.4,88.2,0,0,1.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),199
Gelatina Mezcla Deshidratada Para Preparar,,363,11.2,85.8,0,0,1.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),200
Gelatina Mezcla Deshidratada Para Preparar,,369,7.6,91.5,0,0.9,0.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),201
Gelatina Mezcla Deshidratada Para Preparar,,372,0.2,96.2,0,0,0.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),202
Gelatina Mezcla Deshidratada Para Preparar,,405,14.4,93.5,0,0,1.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),203
Gelatina Mezcla Deshidratada Para Preparar,,389,9.3,87.9,0,0,1.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),204
Gelatina Mezcla Deshidratada Para Preparar,,392,10.6,87.4,0,0,0.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),205
Gelatina Mezcla Deshidratada Para Preparar,,381,11.1,84.8,1,0.4,0.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),206
Gelatina Mezcla Deshidratada Para Preparar Sabor Naranja,,420.22,17.06,70.94,0.55,0.11,0.91,,,INCMNSZ/CONABIO 2019 (fibra bruta),207
Gelatina Preparada,,125,1.8,3.4,11.6,0,82.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),208
Gelatina Sin Sabor,,377,92.9,0.3,0.5,0.1,0.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),210
Gelatina Sin Sabor,,359.2,89.07,0.55,0.08,0,9.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),213
Gelatina Tricolor,,83.9,3.9,16.4,0.3,0,78.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),214
Girasol Maíz De Texas,,538,25.37,5.21,51.3,7.7,6.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2810
"Girasol Semilla, Natural",,611,24.8,15,50.2,26,3.3,,,INCMNSZ/CONABIO 2019,1881
"Girasol Semilla, Tostada Con Miel",,628.8,17.6,26.2,50.4,20.7,0.7,,,INCMNSZ/CONABIO 2019,1882
"Girasol Semilla, Tostada Y Salada",,666,19.9,15.2,58.4,19.7,0.5,,,INCMNSZ/CONABIO 2019,1883
Goma Comestible,,437.9,14.6,69.9,11.1,2.1,1.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3205
"Guaje Blanco, Huajillo",,291,33.8,38,2.3,13.3,7.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2813
Guaje Harina Inmadura,,267,27.7,32.9,4.4,5.9,23,,,INCMNSZ/CONABIO 2019 (fibra bruta),2814
Guaje Harina Madura,,325,34.7,38.1,6,8.7,6.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2815
"Guaje Morado, Semillas Frescas",,88,9.18,12.47,0.66,2.49,73.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2816
"Guaje Morado, Semillas Frescas",,81,7.25,12.93,0.39,1.13,77.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2817
"Guaje Rojo, Harina Descascarillada",,335,34.8,34,9.1,6.7,10,,,INCMNSZ/CONABIO 2019 (fibra bruta),2818
"Guaje Rojo, Harina Integral",,323,28.6,43.8,5.4,9.5,8.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2819
Guaje Semilla Madura,,321,25.6,44.83,4.4,51.3,9.68,,,INCMNSZ/CONABIO 2019,2822
"Guaje Verde, Semillas Frescas",,104,9.81,15.61,0.76,2.82,69.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2824
Guamuchil (Huamuchil) Semilla Cocida,,212,10,26.73,8.26,3.25,50,,,INCMNSZ/CONABIO 2019 (fibra bruta),2826
"Guamuchil (Huamuchil) Semilla Cruda, Seca Al Sol",,393,19.94,52.6,13.18,5.38,6.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2827
Guamuchil (Huamuchil) Semilla Tostada,,393,21.79,49.16,14.05,7,5.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2828
Guandu Frijol De Árbol,,347,17.6,66.8,1.67,8.63,1.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),1884
Guayaba Conserva,,232,1.5,57.2,1.1,0,40,,,INCMNSZ/CONABIO 2019 (fibra bruta),215
Guisos Alambre De Arrachera De Res,,266.55,16.13,6.23,11.59,0.11,62.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3206
Guisos Albóndigas De Res,,115.86,10.92,5.05,4.34,0,78.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3207
Guisos Barbacoa De Borrego,,243,23.65,0.51,16.27,0.34,57.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3208
Guisos Bistec En Caldillo De Jitomate,,152.08,10.5,5.04,8.87,0.01,74.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3209
Guisos Bombas,,27.78,0.75,3.69,1.108,1.06,92.77,,,INCMNSZ/CONABIO 2019,3210
Guisos Caldo De Queso,,53,2.57,4.19,2.92,0.08,88.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3211
Guisos Carne Asada,,195.64,11.91,16.31,7.47,0.17,62.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3212
Guisos Carne De Cerdo En Salsa Verde Con Verdolagas,,193.88,13.96,5.72,9.61,1.01,68.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3213
Guisos Carne Enchilada,,156.16,11.7,9.23,4.41,0.77,72.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3214
Guisos Cárne Tártara,,69.35,4.46,9.27,1.6,1.03,81.55,,,INCMNSZ/CONABIO 2019,3215
Guisos Cecina,,185,26.86,0.64,8.28,0.03,60.46,,,INCMNSZ/CONABIO 2019 (fibra bruta),3216
Guisos Chalupas De Pepino,,32.08,0.825,4.66,1.125,1.56,92.41,,,INCMNSZ/CONABIO 2019,3218
Guisos Chayotextle,,139,1.3,5.14,12.63,0.65,80.28,,,INCMNSZ/CONABIO 2019 (fibra bruta),3219
Guisos Chile Al Pulque,,155,9.87,5.73,10.3,0.08,72.01,,,INCMNSZ/CONABIO 2019 (fibra bruta),3220
Guisos Chileatole,,28,0.56,5.54,0.38,0.51,93.01,,,INCMNSZ/CONABIO 2019 (fibra bruta),3221
Guisos Chiles En Nogada,,259,4.66,16.1,19.54,1.66,58.86,,,INCMNSZ/CONABIO 2019 (fibra bruta),3222
Guisos Chiles En Nogada,,217,5.26,14.05,15.58,0.82,64.29,,,INCMNSZ/CONABIO 2019 (fibra bruta),3223
Guisos Chilposo,,71,3.35,6.42,3.59,0.21,85.25,,,INCMNSZ/CONABIO 2019 (fibra bruta),3224
Guisos Chivichangas De Queso,,270,7.21,18.48,18.62,0.23,53.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3225
Guisos Chuleta De Cerdo Ahumada,,125.73,9.24,9.77,3.12,0.35,74.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3226
Guisos Chuleta De Cerdo Ahumada,,142.75,6.99,13.55,4.23,0.31,73.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3227
Guisos Chuleta De Cerdo En Adobo,,120.35,6.5,7.94,3.48,2.62,77.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3228
Guisos Cochinita Pibil,,159.57,17.41,6.59,4.46,0,69.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3229
Guisos Cochinita Pibil,,184.25,14.36,5.14,6.91,0.02,71.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3230
Guisos Consome De  Pollo,,34.84,4,2.88,0.15,0,92.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3235
Guisos Consome De  Pollo,,19.7,0.79,2.66,0.15,0.04,95.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3236
Guisos Consome De  Pollo Con Verduras,,7.76,1.35,0.97,0.11,0.03,96.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3239
Guisos Consome De  Pollo Con Verduras,,11.4,1.14,0.43,0.12,0,97.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3240
Guisos Consomé De Pollo,,9.42,0.31,0.78,0.17,0,98.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3231
Guisos Consomé De Pollo,,31.94,1.12,4.29,0.57,0,98.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3232
Guisos Consomé De Pollo,,23.68,2.57,2.74,0.47,0,93.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3233
Guisos Consomé De Pollo,,24.04,1.2,1.19,3.1,0,93.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3234
Guisos Consomé De Pollo Con Verduras,,29.66,1.4,4.35,0.54,0,92.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3237
Guisos Consomé De Pollo Con Verduras,,10.64,0.98,1,0.28,0,96.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3238
Guisos Costilla De Cerdo,,158.37,15.4,1.57,7.04,0.02,74.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3241
Guisos Crema De Alcachofa,,99.27,1.97,6.08,5.05,0.06,83.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3242
Guisos Crema De Calabaza,,44.78,1.93,3.6,1.21,0.11,92,,,INCMNSZ/CONABIO 2019 (fibra bruta),3243
Guisos Crema De Champiñones,,73.47,5.33,3.05,3.25,0,87.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3244
Guisos Crema De Champiñones Con Queso,,193.8,8.35,7.25,11.62,0,71.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3245
Guisos Crema De Frijol,,131.06,3.92,11.64,5.37,0.02,77.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3246
Guisos Crema De Verduras,,43.04,2.14,3.21,1.81,0,91.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3247
Guisos Crema De Zanahoria,,36.78,1.73,4.78,1.35,0,91.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3248
Guisos Crema De Zanahoria,,35.94,1.01,5.35,0.81,0,91.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3249
Guisos Enchiladas Mineras,,226.22,6.63,15.15,15.45,1.63,58.59,,,INCMNSZ/CONABIO 2019,3250
Guisos Fiambre San Miguel Allende,,52.65,4.36,3.29,2.45,2.98,85.43,,,INCMNSZ/CONABIO 2019,3251
Guisos Filete Al Chorizo,,172,11.45,3.04,12.63,0.69,72.08,,,INCMNSZ/CONABIO 2019 (fibra bruta),3252
Guisos Frijoles Con Cilantro Y Chiltepin,,86,3.48,15.69,1.02,1.63,78.18,,,INCMNSZ/CONABIO 2019 (fibra bruta),3253
Guisos Gallina Pinta (Platillo Sonorense),,192,8.05,9.47,13.54,0.41,66.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3217
Guisos Gallo O Capon,,81.33,1.18,5.17,6.215,7.84,82.86,,,INCMNSZ/CONABIO 2019,3254
Guisos Guacamayas,,256.01,16.54,21.19,11.675,13.87,46.33,,,INCMNSZ/CONABIO 2019,3255
Guisos Hojaldras De Jamón Y Queso,,382.9,11.1,29.5,24.5,0.2,32.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3256
Guisos Huaunzontles,,137,1.87,5.18,12.1,0.89,79.69,,,INCMNSZ/CONABIO 2019 (fibra bruta),3257
Guisos Kibis,,370.1,6.6,41.4,19.7,1,29.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3258
Guisos Lomo En Salsa De  Guayaba Y Ciruela,,262,27.68,1.23,16.25,0.01,54.83,,,INCMNSZ/CONABIO 2019 (fibra bruta),3259
Guisos Menudo,,66.54,9.52,4.13,1.325,0.75,91.93,,,INCMNSZ/CONABIO 2019,3260
Guisos Milanesa Empanizada De Pollo,,110.81,8.38,6.34,4.36,0.3,79.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3261
Guisos Milanesa Empanizada De Res,,236.23,10.76,13.7,13.46,0.19,59.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3262
Guisos Milanesa Empanizada De Res,,285.67,12.36,17.89,14.89,0,52,,,INCMNSZ/CONABIO 2019 (fibra bruta),3263
Guisos Milanesa Empanizada De Res,,189.5,10.2,11.41,8.58,0.59,68.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3264
"Guisos Milanesa Empanizada Rellena De Queso, Jamón Y Espinaca",,196.09,15.28,7.6,7.98,0.18,67.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3265
Guisos Mixiote De Pollo (Pierna De Pollo),,138.51,11.89,7.26,4.06,0.48,74.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3266
Guisos Mole De Olla,,51,5.67,2.18,2.14,0.26,88.87,,,INCMNSZ/CONABIO 2019 (fibra bruta),3267
Guisos Mucbipollo,,224.3,4.5,26.6,11.1,0.6,55.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3268
Guisos Paella Blanca (Láctea),,159.3,7.1,23.5,4.1,0.2,63.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3269
Guisos Paella Negra (Mariscos),,127.9,11.6,17,1.5,0.4,67.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3270
Guisos Paella Normal (Tipo Valenciana),,191.2,11.9,17,8.4,0.1,60.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3271
Guisos Paella Roja (Carnes Frías),,157.3,5.8,22.5,4.9,0.2,64.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3272
Guisos Paella Verde (Vegetariana),,108.4,5.7,18.7,1.2,0.1,72.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3273
Guisos Panuchos De Pollo,,212.2,11.7,15.7,11.4,0.5,59,,,INCMNSZ/CONABIO 2019 (fibra bruta),3274
Guisos Pechuga De Pollo Asada,,110.14,17.21,2.84,2.15,0.15,76.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3275
Guisos Pechuga De Pollo Asada Con Pimiento Morrón,,116.11,14.56,2.66,3.09,0,78.12,,,INCMNSZ/CONABIO 2019 (fibra bruta),3276
Guisos Pechuga De Pollo Rellena,,150.38,14.02,4.98,3.91,0.18,75.18,,,INCMNSZ/CONABIO 2019 (fibra bruta),3277
Guisos Picadillo De Res,,160.41,10.18,8.2,6.68,0.65,72.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3278
Guisos Picadillo De Res,,153.04,12.31,6.6,5.83,0.28,72.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3279
Guisos Pico De Gallo Con Xoconostle,,57.77,0.48,11.24,1.21,2.7,85.55,,,INCMNSZ/CONABIO 2019,3280
Guisos Pierna De Cerdo En Chile Guajillo,,172.36,18.24,6.72,3.34,0.67,69.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3281
Guisos Pipian Rojo Con Carne De Cerdo,,144,10.95,6.41,8.26,0.42,73.96,,,INCMNSZ/CONABIO 2019 (fibra bruta),3282
Guisos Pipian Verde,,94,8.38,3.74,9.29,0.83,75.78,,,INCMNSZ/CONABIO 2019 (fibra bruta),3283
Guisos Pipian Verde,,128,8.88,8.83,6.34,0.6,72.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3284
Guisos Polcanes,,360.4,6.4,38.7,20,0.8,31,,,INCMNSZ/CONABIO 2019 (fibra bruta),3285
Guisos Pollo Ahumado,,192,1.36,26.46,8.97,0.46,62.47,,,INCMNSZ/CONABIO 2019 (fibra bruta),3286
Guisos Pollo Atlixquense,,91,9.69,2.93,4.52,0.2,82.66,,,INCMNSZ/CONABIO 2019 (fibra bruta),3287
Guisos Pollo Con Caldillo,,128.8,7.16,0.86,3.22,0,77.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3288
Guisos Pollo En Chipotle,,178.2,17.1,1.74,7.44,0.05,72,,,INCMNSZ/CONABIO 2019 (fibra bruta),3289
Guisos Pollo Encacahuatado,,125,6.24,10.62,6.43,0.32,76.36,,,INCMNSZ/CONABIO 2019 (fibra bruta),3290
Guisos Pollo Encacahuatado,,199.85,15.51,23.75,7.75,1.52,50,,,INCMNSZ/CONABIO 2019 (fibra bruta),3291
Guisos Pollo Estilo Teriyaki,,118.68,14.52,3.87,2.8,0,77.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3292
Guisos Pollo Tocotlán,,130,7.02,3.15,9.88,0.93,76.57,,,INCMNSZ/CONABIO 2019 (fibra bruta),3293
Guisos Pozole De Zacatlán,,84,5.82,8.52,2.99,0.2,82.47,,,INCMNSZ/CONABIO 2019 (fibra bruta),3294
Guisos Puchero,,58.53,3.81,6.16,2.07,2.9,86.88,,,INCMNSZ/CONABIO 2019,3295
Guisos Salbutes De Pollo (Platillo Típico De Yucatán),,238.8,9.7,16.7,14.8,0.2,57,,,INCMNSZ/CONABIO 2019 (fibra bruta),3296
Guisos Sopa Crema De Pimiento,,104.18,1.83,6.74,7.49,0,83,,,INCMNSZ/CONABIO 2019 (fibra bruta),3298
Guisos Sopa De Médula,,59.45,3.5,2.32,4.015,1.14,92.46,,,INCMNSZ/CONABIO 2019,3297
Guisos Tamal De Ceniza,,275,2.34,37.1,13.02,6.73,42.35,,,INCMNSZ/CONABIO 2019,3299
Guisos Tinga Poblana,,95,9.68,4.49,4.26,0.94,79.36,,,INCMNSZ/CONABIO 2019 (fibra bruta),3300
Guisos Tinga Poblana,,135,8.7,7.44,7.85,0.43,74.61,,,INCMNSZ/CONABIO 2019 (fibra bruta),3301
Guisos Tlatlapas,,58,4.27,7.26,1.35,0.83,85.18,,,INCMNSZ/CONABIO 2019 (fibra bruta),3302
Guisos Tortitas De Cerdo En Caldillo,,145.38,5.66,8.08,6.77,0.82,76.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3303
Guisos Tostadas De Cueritos,,83.55,6.01,9.41,2.425,1.81,81.42,,,INCMNSZ/CONABIO 2019,3304
"Gusano Rosado, Larvas",,263.8,30.2,2.5,53.2,5.3,6.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),1294
Haba Enchilada,,451.7,21.6,44.3,20.9,6.1,3.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2832
Haba Harina,,348,27.6,58.05,1.9,1.65,7.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2833
Haba Verde,,75,5.87,13.09,0.17,2.27,78,,,INCMNSZ/CONABIO 2019 (fibra bruta),3754
Helado Con Fresa,,175.9,3.7,31.5,3.9,1,59.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),1331
Helado Cornetto Chocollage,,300,4.9,47.4,10.9,0.1,35.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1332
Helado De Chocolate,,214,3.82,22,12.79,2.18,58.29,,,INCMNSZ/CONABIO 2019 (fibra bruta),1333
Helado De Chocolate,,210,4.2,25.32,10.72,1.65,57.14,,,INCMNSZ/CONABIO 2019 (fibra bruta),1334
Helado De Chocolate Con Arroz Tostado De Crema Vegetal,,298.1,5.1,24.2,20.1,0.7,48.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),1336
Helado De Fresa,,197,2.77,20.78,11.93,1.51,62.35,,,INCMNSZ/CONABIO 2019 (fibra bruta),1337
Helado De Fresa,,186,3.01,22.6,9.77,1.82,62.06,,,INCMNSZ/CONABIO 2019 (fibra bruta),1338
Helado De Fresa,,159,1.4,22.2,7.6,2.7,65.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1339
Helado De Nuez,,215,3.09,19.99,14.14,4.34,57.69,,,INCMNSZ/CONABIO 2019 (fibra bruta),1340
Helado De Nuez,,206,3.09,16.12,14.95,5.4,59.75,,,INCMNSZ/CONABIO 2019 (fibra bruta),1341
Helado De Nuez,,208,2.7,14.7,15.9,8.6,57.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),1342
Helado De Vainilla,,209,2.68,19.92,13.75,3.27,59.71,,,INCMNSZ/CONABIO 2019 (fibra bruta),1350
Helado De Vainilla,,193,3.12,20.88,11.26,1.1,62.88,,,INCMNSZ/CONABIO 2019 (fibra bruta),1351
Helado Magnum Almendras,,320,6,25.4,22.3,0,45.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),1354
Helado Sabor Fresa,,187,1.6,24,9.4,0.7,63.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1356
"Helado Sabor Fresa, De Crema Vegetal",,173.4,2.6,21.4,8.6,0.8,65.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),1357
"Helado Sabor Fresa, De Crema Vegetal",,156.8,1.6,22.3,6.8,0.7,68,,,INCMNSZ/CONABIO 2019 (fibra bruta),1358
Helado Solero Oasis,,98,0.1,24.4,0.4,0,75,,,INCMNSZ/CONABIO 2019 (fibra bruta),1360
Hongo  Azul,,23,2.12,3.59,0.55,1.34,91.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),15
Hongo Clavito,,39,6,5.3,0.54,1.56,85.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),18
Hongo Clavito,,27,5.8,2.55,0.37,0.98,89.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),19
"Hongo Clavito, Cocinado",,77,4.85,7.43,4.56,1.56,79.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),20
Hongo Cuitlacoche,,29,1.62,6.24,0.43,1.81,89.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),21
Hongo Duraznillo,,23,1.53,4.83,0.32,0.92,91.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),23
"Hongo Duraznillo, Cocinado",,75,1.42,9.46,4.56,2.46,81.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),24
Hongo En Polvo,,71,23.5,45.6,2.3,13.2,6,,,INCMNSZ/CONABIO 2019 (fibra bruta),25
Hongo Enchilado,,26,2,4.82,0.45,0.53,91.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),26
