name,brand,calories_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g,fiber_per_100g,water_per_100g,portion_name,portion_grams,source,external_id
Ternera,,157.1429,19.7143,0,8,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:135
Ternera al horno en su jugo,,247.5,0,0,17.5,0,0,rebanada,50,SMAE 2014,SMAE2014:PLATILLOS_PLATOS_FUERTES:9
Ternera en canal,,155.2632,19.7368,0,7.8947,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:136
Tlacoyos,,221.6667,0,21.3333,10,0,0,pieza,75,SMAE 2014,SMAE2014:PLATILLOS_PLATOS_FUERTES:60
Tocino,,550,8.75,0,57.5,0,0,rebanada delgada,8,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:127
Tocino ahumado,,550,8.75,0,57.5,0,0,rebanada delgada,8,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:128
Tocino en lonja,,550,8.75,0,57.5,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:129
Tocino frito,,557.1429,8.5714,0,57.1429,0,0,rebanada,7,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:130
Tocino imitación,,410,10,1,39,0,0,cucharada,10,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:131
Tocino vegetariano,,315,11.5,6.5,30,0,0,rebanada,10,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:106
Tocino vegetariano,,315,11.5,6.5,30,0,0,rebanada,10,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:209
"Tofu, firme",,145,15.75,4.25,8.75,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:137
"Tofu, frito",,270,17,10.75,20,0,0,,,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:141
Tomate verde,,24.4186,1.0465,4.5349,0.2326,2.4419,0,pieza,17.2,SMAE 2014,SMAE2014:VERDURAS:144
Tomatitos (tomatiles),,40,3.5385,6.3077,0.1538,1.2308,0,,,SMAE 2014,SMAE2014:VERDURAS:145
Tomillo,,350,10,65,10,0,0,cucharadita,2,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:205
Toronja,,33.3333,0.5556,8.4568,0.1235,1.1111,0,pieza,162,SMAE 2014,SMAE2014:FRUTAS:207
Toronja en gajos,,33.3333,0.5333,8.4,0.1333,1.1333,0,taza,150,SMAE 2014,SMAE2014:FRUTAS:208
Toronja enlatada con jugo,,36.8,0.72,9.2,0.08,0.4,0,taza,250,SMAE 2014,SMAE2014:FRUTAS:209
Toronjas en almibar,,59.8425,0.5512,15.4331,0.1575,0.3937,0,taza,254,SMAE 2014,SMAE2014:FRUTAS:210
Tortas de papa con verdura,,160,0,22.6667,3.3333,0,0,pieza,75,SMAE 2014,SMAE2014:PLATILLOS_PLATOS_FUERTES:85
Tortilla,,213.3333,4.6667,45.3333,1.6667,2,0,pieza,30,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:339
"Tortilla con salsa, crema y queso",,168.75,0,21.25,6.25,0,0,taza,160,SMAE 2014,SMAE2014:PLATILLOS_DE_DESAYUNO:29
Tortilla de harina,,285.7143,6.7857,47.8571,6.7857,0.3571,0,pieza,28,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:190
Tortilla de harina integral,,292.8571,8.9286,40.7143,10.3571,4.2857,0,pieza,28,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:191
Tortilla de maíz,,213.3333,4.6667,45.3333,1.6667,2,0,pieza,30,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:340
Tortilla de maíz amarillo,,212.5,4.6875,45.3125,1.875,2.1875,0,pieza,32,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:341
Tortilla de maíz azul o negro,,218.75,5,44.0625,2.8125,0.9375,0,pieza,32,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:342
Tortilla de maíz y soya,,227.2727,6.6667,41.8182,4.2424,2.1212,0,pieza,33,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:344
Tortilla de maíz y trigo,,228.125,10,46.5625,1.5625,4.375,0,pieza,32,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:345
Tortilla de mapiz blanco,,223.3333,6,47.3333,1.6667,4.3333,0,pieza,30,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:343
Tortilla de nopal,,86.9565,4.6377,18.9855,1.7391,13.0435,0,pieza,23,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:346
Tortilla española,,257.3529,0,11.7647,14.7059,0,0,pieza,85,SMAE 2014,SMAE2014:PLATILLOS_DE_DESAYUNO:24
Tortitas de papa,,250,0,37.5,8.3333,0,0,pieza,60,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:62
Tostada,,516.6667,6.6667,62.2222,27.2222,6.6667,0,pieza,12,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:192
Tostada de maíz horneada,,365,10,80,6.5,10,0,pieza,10,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:347
Tostada rayada,,516.6667,6.6667,62.2222,27.2222,6.6667,0,pieza,12,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:193
Tostada tipo jalisco,,516.6667,6.6667,62.2222,27.2222,6.6667,0,pieza,12,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:194
Tostadas de pollo o chorizo,,184.7222,0,17.7778,8.3333,0,0,pieza,90,SMAE 2014,SMAE2014:PLATILLOS_PLATOS_FUERTES:61
Tostadas de tinga,,221.6667,0,21.3333,10,0,0,pieza,75,SMAE 2014,SMAE2014:PLATILLOS_PLATOS_FUERTES:54
Tostadas vegetarianas,,184.7222,0,17.7778,8.3333,0,0,pieza,90,SMAE 2014,SMAE2014:PLATILLOS_PLATOS_FUERTES:62
Totopos de maíz,,436,5.6,54,22.4,5.6,0,,,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:195
Tpstada de nopal horneada,,335,6.5,76.5,6.5,13.5,0,pieza,10,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:348
Trenza glaseada,,404.7619,3.3333,58.0952,18.0952,1.4286,0,pieza,42,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:196
Tribu *,,47.619,0.4762,11.1111,0,0,0,lata,252,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:111
Trigo,,338.0952,10.4762,73.3333,2.381,3.3333,0,cucharada,14,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:349
Trigo cocido,,333.3333,10.4762,71.9048,2.381,3.3333,0,cucharada,14,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:350
Trigo entero,,331.5789,10.5263,72.6316,2.6316,3.1579,0,cucharada,9.5,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:351
Trigo negro,,345,11.5,69,2.5,10.5,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:352
trigo triturado,,330,10.5,71.5,2.5,3,0,cucharada,13.33,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:353
Tripas de res,,218,11.2,0,19,0,0,,,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:142
Trucha,,168.75,18.4375,0,10,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:138
Trucha ahumada,,170,24.3333,0,7.3333,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:139
Trucha cocida,,170,24.3333,0,7.3333,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:140
Trucha fileteada,,168.5714,18.2857,0,10,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:141
Trucha fresca,,120,20.5714,0,3.4286,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:234
Tuna,,40.5797,0.7246,9.5652,0.5072,3.6232,0,pieza,69,SMAE 2014,SMAE2014:FRUTAS:211
Tuna cardona,,40.5797,0.7246,9.5652,0.5072,3.6232,0,pieza,69,SMAE 2014,SMAE2014:FRUTAS:212
Tuna picada,,41.3333,0.7333,9.6,0.5333,3.6,0,taza,150,SMAE 2014,SMAE2014:FRUTAS:213
Tuna roja,,40.5797,0.7246,9.5652,0.5072,3.6232,0,pieza,69,SMAE 2014,SMAE2014:FRUTAS:214
Ubre,,233.3333,15.3333,0,18.6667,0,0,,,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:143
Uva,,70.9302,0.6977,17.7907,0.5814,1.2791,0,pieza,4.78,SMAE 2014,SMAE2014:FRUTAS:215
Uva blanca,,67.8161,0.6897,17.2414,0.3448,0.9195,0,taza,87,SMAE 2014,SMAE2014:FRUTAS:216
Uva con semilla,,66.6667,0.614,17.193,0.3509,0.8772,0,taza,114,SMAE 2014,SMAE2014:FRUTAS:217
Uva roja,,66.6667,0.614,17.193,0.3509,0.8772,0,taza,114,SMAE 2014,SMAE2014:FRUTAS:218
Uva sin semilla,,63.2184,0.6897,17.2414,0.3448,1.0345,0,taza,87,SMAE 2014,SMAE2014:FRUTAS:219
Uva verde,,63.2184,0.6897,17.2414,0.3448,1.0345,0,taza,87,SMAE 2014,SMAE2014:FRUTAS:220
Uva verde sin semilla,,63.2184,0.6897,17.2414,0.3448,1.0345,0,taza,87,SMAE 2014,SMAE2014:FRUTAS:221
Uvas enlatadas en agua,,39.8374,0.4878,10.2439,0.1626,0.6504,0,taza,246,SMAE 2014,SMAE2014:FRUTAS:222
Vainilla,,160,0,8,0,0,0,cucharadita,5,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:206
Vainilla en trozo,,200,3.3333,66.6667,3.3333,0,0,raja,12,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:207
Velveta,,285.7143,18,10.8571,21.4286,0,0,,,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:144
Venado cocido (carne magra),,182.6087,26.087,0,7.8261,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:235
Venado crudo (carne magra),,155.5556,21.8519,0,7.037,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:236
Verdolaga cocida,,18.2609,1.4783,3.5652,0.1739,0.7826,0,taza,115,SMAE 2014,SMAE2014:VERDURAS:146
Verdolaga cruda limpia,,16.1458,1.3021,3.4375,0.1042,0.7813,0,taza,96,SMAE 2014,SMAE2014:VERDURAS:147
"Verdura (mexcla) congelada, cocida sin sal",,65.2174,2.8261,10,0.2174,4.3478,0,taza,92,SMAE 2014,SMAE2014:VERDURAS:148
Verduras al vapor y con limón,,19.2308,0,3.0769,0,0,0,taza,260,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:18
"Verduras cocidas con crema, tocino o mayonesa",,77.0833,0,3.3333,6.25,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:31
"Verduras cocidas con crema, tocino o mayonesa",,77.0833,0,3.3333,6.25,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:32
Verduras con vinagreta,,39.5833,0,3.3333,2.0833,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:26
Verduras estofadas,,39.5833,0,3.3333,2.0833,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:27
Verduras gratinadas,,40.625,0,2.5,2.0833,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:36
Verduras guisadas,,39.5833,0,3.3333,2.0833,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:22
Vermouth seco,,223.3333,0,0.3333,0,0,0,ml,1,SMAE 2014,SMAE2014:BEBIDAS_ALCOHOLICAS:29
Viangre de manzana,,20,0,6,0,0,0,cucharadita,5,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:214
Vinagre,,20,0,6,0,0,0,cucharadita,5,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:208
Vinagre balsámico,,20,0,6,0,0,0,cucharadita,5,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:209
Vinagre blanco,,20,0,6,0,0,0,cucharadita,5,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:210
Vinagre de caña,,20,0,6,0,0,0,cucharadita,5,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:211
Vinagre de fruta,,20,0,6,0,0,0,cucharadita,5,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:212
Vinagre de jeréz,,20,0,6,0,0,0,cucharadita,5,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:213
Vinagre de sidra,,20,0,6,0,0,0,cucharadita,5,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:215
Vinagre de vino,,20,0,6,0,0,0,cucharadita,5,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:216
Vinagre de yema,,20,0,6,0,0,0,cucharadita,5,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:217
Vinagreta,,450,0,2.5,50,0,0,cucharada,16,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:132
Vinagreta baja en calorías,,47.5,0,9.375,0,0,0,cucharada,16,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:133
Vinagreta comercial,,200,0,13.0435,16.5217,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:134
Vino (12.2 % alcohol),,137,0,7.7,0,0,0,copa,100,SMAE 2014,SMAE2014:BEBIDAS_ALCOHOLICAS:30
Vino blanco dulce,,160,0,13.7,0,0,0,copa,100,SMAE 2014,SMAE2014:BEBIDAS_ALCOHOLICAS:31
Vino blanco seco,,82,0,2.6,0,0,0,copa,100,SMAE 2014,SMAE2014:BEBIDAS_ALCOHOLICAS:32
Vino de manzana,,127.3333,0,10,0,0,0,copa,150,SMAE 2014,SMAE2014:BEBIDAS_ALCOHOLICAS:33
Vino de meza,,83,0,2.7,0,0,0,copa,100,SMAE 2014,SMAE2014:BEBIDAS_ALCOHOLICAS:34
Vino espumoso,,67.3333,0,1.5333,0,0,0,copa,150,SMAE 2014,SMAE2014:BEBIDAS_ALCOHOLICAS:35
Vino rosado,,67,0,1.35,0,0,0,copa,100,SMAE 2014,SMAE2014:BEBIDAS_ALCOHOLICAS:36
Vino tinto,,85,0,2.6,0,0,0,copa,100,SMAE 2014,SMAE2014:BEBIDAS_ALCOHOLICAS:37
Vitalinea sólido,,44,4.2,6.6,0,0,0,pieza,150,SMAE 2014,SMAE2014:LECHE_DESCREMADA:25
Vitalinez bebible,,30,2.68,4.6,0,0,0,pieza,250,SMAE 2014,SMAE2014:LECHE_DESCREMADA:24
Vodka,,231.6667,0,0,0,0,0,ml,1,SMAE 2014,SMAE2014:BEBIDAS_ALCOHOLICAS:38
Vodka tonic,,63.3333,0,10,0,0,0,vaso,300,SMAE 2014,SMAE2014:PLATILLOS_BEBIDAS:43
Wafle,,285.7143,6.5714,43.1429,9.7143,2.2857,0,pieza,35,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:197
Wafle con mantequilla,,277.1429,6.5714,39.7143,10.8571,1.7143,0,pieza,35,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:198
Wafle estilo casero,,277.4194,6.4516,40,10.6452,1.2903,0,pieza,31,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:199
Wafle integral,,240,6.5714,37.7143,8.2857,4,0,pieza,35,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:200
Wafle miniatura,,280,7.5,40.75,9.75,22.5,0,pieza,20,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:201
Whisky,,250.9091,0,0.1818,0,0,0,ml,1,SMAE 2014,SMAE2014:BEBIDAS_ALCOHOLICAS:39
Xoconostle,,25.3521,0.1408,5.2113,0.4225,2.2535,0,pieza,23.67,SMAE 2014,SMAE2014:VERDURAS:149
Xocoyol,,24.8889,0.2222,6.6222,0.0889,1.2889,0,,,SMAE 2014,SMAE2014:FRUTAS:223
Yema,,317.6471,15.8824,3.5294,26.4706,0,0,pieza,17,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:145
Yema de huevo,,317.6471,15.8824,3.5294,26.4706,0,0,pieza,17,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:146
Yema de huevo en polvo,,686.6667,35.3333,4,57.3333,0,0,cucharada,5,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:147
Yemitas (hongos) crudas,,16.875,3,4,1.0625,2.25,0,taza,80,SMAE 2014,SMAE2014:VERDURAS:150
Yerbamora cruda,,51.2195,4.878,8.7805,0.7317,1.4634,0,,,SMAE 2014,SMAE2014:VERDURAS:151
Yoghur,,61.2335,3.4802,4.6696,3.2599,0,0,taza,227,SMAE 2014,SMAE2014:LECHE_ENTERA:36
Yoghur Activia de Ciruela Pasa,,103,3.1,15.45,3.2,0,0,vasito,150,SMAE 2014,SMAE2014:LECHE_CON_AZUCAR:54
Yoghur bajo en grasa,,110.6667,3.6,21.3333,1.0667,0,0,taza,225,SMAE 2014,SMAE2014:LECHE_DESCREMADA:26
Yoghur bebible sabor durazno,,67.8788,2.3939,12.3939,0.697,0,0,pieza,165,SMAE 2014,SMAE2014:LECHE_CON_AZUCAR:55
Yoghur bebible sabor fresa,,67.8788,2.3939,12.3939,0.697,0,0,pieza,165,SMAE 2014,SMAE2014:LECHE_CON_AZUCAR:56
Yoghur bebible sabor piña colada,,67.8788,2.3939,12.3939,0.697,0,0,pieza,165,SMAE 2014,SMAE2014:LECHE_CON_AZUCAR:57
Yoghur de café,,100,4.7222,18.2222,1.1667,0,0,taza,240,SMAE 2014,SMAE2014:LECHE_CON_AZUCAR:58
Yoghur de fruta,,111.6667,4.7222,18.8333,1.7778,0,0,taza,240,SMAE 2014,SMAE2014:LECHE_CON_AZUCAR:59
Yoghur de soya,,93.8889,3.5,15.9444,1.7778,0,0,taza,180,SMAE 2014,SMAE2014:LECHE_CON_AZUCAR:67
Yoghur de vainilla,,111.6667,4.7222,18.8333,1.7778,0,0,taza,240,SMAE 2014,SMAE2014:LECHE_CON_AZUCAR:60
Yoghur Lala batido,,96.8085,3.2979,15.9574,2.3404,0,0,pieza,125.33,SMAE 2014,SMAE2014:LECHE_CON_AZUCAR:61
Yoghur Lala batido,,96.8,3.28,16,2.32,0,0,pieza,125,SMAE 2014,SMAE2014:LECHE_ENTERA:37
Yoghur Lala bebible frutas,,78,2.2,8,1.6,0,0,pieza,250,SMAE 2014,SMAE2014:LECHE_CON_AZUCAR:62
Yoghur Lala Light batido,,47.8723,3.883,7.6596,0.2128,0,0,pieza,125.33,SMAE 2014,SMAE2014:LECHE_DESCREMADA:27
Yoghur Lala Light bebible,,34,2.92,5.2,0.2,0,0,pieza,250,SMAE 2014,SMAE2014:LECHE_DESCREMADA:28
Yoghur Lala Siluette Plus de fruta,,34,2.92,5.2,0.2,0,0,pieza,250,SMAE 2014,SMAE2014:LECHE_DESCREMADA:29
Yoghur Lala Vive con fibra,,82.3529,3.4902,13.0196,2.4706,0,0,vasito,170,SMAE 2014,SMAE2014:LECHE_CON_AZUCAR:63
Yoghur Lala Vive con fibra,,93.3333,3.9333,14.7333,2.8,0,0,vasito,150,SMAE 2014,SMAE2014:LECHE_ENTERA:38
Yoghur Lala Vive con fribra 0%,,36,2.6,6.4,0.2,0,0,pieza,250,SMAE 2014,SMAE2014:LECHE_DESCREMADA:30
Yoghur Lala Vive deslactosada,,78,2.2,13.8,1.6,0,0,pieza,250,SMAE 2014,SMAE2014:LECHE_CON_AZUCAR:64
Yoghur Lala Vive sin colesterol con Menoscol,,74,2.72,14.92,0.4,0,0,pieza,250,SMAE 2014,SMAE2014:LECHE_CON_AZUCAR:65
Yoghur light,,52.7778,3.5556,8.8333,0,0,0,taza,240,SMAE 2014,SMAE2014:LECHE_DESCREMADA:31
Yoghur light de fruta,,52.7778,2.9444,9.3889,0,0,0,taza,240,SMAE 2014,SMAE2014:LECHE_DESCREMADA:32
Yoghur natural,,61.2335,3.4802,4.6696,3.2599,0,0,taza,227,SMAE 2014,SMAE2014:LECHE_ENTERA:39
Yoghur para beber con fruta BAJA EN CALORIAS,,32,2.2,5.6,0,0,0,pieza,250,SMAE 2014,SMAE2014:LECHE_DESCREMADA:33
Yoghur para beber sabor fresa,,69.0096,1.885,11.9808,1.5974,0,0,pieza,250.4,SMAE 2014,SMAE2014:LECHE_CON_AZUCAR:66
Yuca,,120,1,28,0.6667,1.1667,0,pieza,240,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:354
Yuquilla,,52.7132,4.1085,9.6124,0,1.1628,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:355
Zanahoria miniatura cruda,,35,0.6667,8.1667,0.1667,2.8333,0,pieza,15,SMAE 2014,SMAE2014:VERDURAS:152
Zanahoria picada cruda,,40.625,0.9375,6.7188,0.3125,2.8125,0,taza,128,SMAE 2014,SMAE2014:VERDURAS:153
Zanahoria rallada cruda,,41.8182,0.9091,7.4545,0.1818,2.7273,0,taza,110,SMAE 2014,SMAE2014:VERDURAS:154
Zapote,,133.3333,2.1569,33.5294,0.5882,2.549,0,pieza,204,SMAE 2014,SMAE2014:FRUTAS:224
Zapote amarillo,,78.7234,1.1702,20,0.5319,1.0638,0,pieza,188,SMAE 2014,SMAE2014:FRUTAS:225
Zapote blanco,,70.4348,1.7391,16.087,0.6957,1.2174,0,pieza,230,SMAE 2014,SMAE2014:FRUTAS:226
Zapote borracho,,140,1.3333,36.2222,0.8889,1.1111,0,pieza,180,SMAE 2014,SMAE2014:FRUTAS:227
Zapote negro,,55.914,0.7527,14.5161,0.1075,1.1828,0,pieza,186,SMAE 2014,SMAE2014:FRUTAS:228
Zapote negro limpio,,55.6522,0.7826,14.5217,0.087,1.2174,0,taza,230,SMAE 2014,SMAE2014:FRUTAS:229
Zarzamora,,52.0833,0.6944,12.7778,0.625,4.0972,0,taza,144,SMAE 2014,SMAE2014:FRUTAS:230
Zarzamora congelada sin azúcar,,64.4737,1.1842,15.6579,0.3947,5,0,taza,152,SMAE 2014,SMAE2014:FRUTAS:231
Zarzamora en almibar,,92.1875,1.4063,23.125,0.1563,3.4375,0,taza,256,SMAE 2014,SMAE2014:FRUTAS:232
